Company Name,Company Ticker
ABN AMRO,ABN.AS
Adyen,ADYEN.AS
Aegon,AGN.AS
Ahold Delhaize,AD.AS
AkzoNobel,AKZA.AS
ArcelorMittal,MT.AS
ASM International,ASM.AS
ASML Holding,ASML.AS
ASR Nederland,ASRNL.AS
BE Semiconductors,BESI.AS
DSM Firmenich AG,DSFIR.AS
Exor,EXO.AS
Heineken,HEIA.AS
IMCD,IMCD.AS
ING Group,INGA.AS
KPN,KPN.AS
NN Group,NN.AS
Philips,PHIA.AS
Prosus,PRX.AS
Randstad,RAND.AS
RELX,REN.AS
Shell plc,SHELL.AS
Universal Music Group,UMG.AS
Unilever,UNA.AS
Wolters Kluwer,WKL.AS
