Company Name,Company Ticker
Newmont,NYSE: NEM
Barrick Gold,NYSE: ABX
Goldcorp,NYSE: GG
Agnico Eagle,NYSE: AEM
Randgold Resources,Nasdaq: GOLD
Kinross Gold,NYSE: KGC
AngloGold Ashanti,NYSE: AU
Gold Fields,NYSE: GFI
Compania de Minas Buenaventura,NYSE: BVN
Sibanye-Stillwater,NYSE: SBGL
Iamgold,NYSE: IAG
Kirkland Lake Gold,NYSE: KL
Yamana Gold,NYSE: AUY
New Gold,AMEX: NGD
Alamos Gold,NYSE: AGI
Osisko Gold Royalties,NYSE: OR
Hecla Mining,NYSE: HL
Eldorado Gold,NYSE: EGO
