Sector,MarketCap,Weight (%)
Technology,948079435972608,67.80789564114626
Industrials,146553062817792,10.481668953450757
Healthcare,120222317019136,8.598459176374229
Consumer Cyclical,103023183396864,7.368354383962253
Financial Services,41404080324608,2.961274605527644
Communication Services,38902345760768,2.78234723953886
