Sector,MarketCap,Weight (%)
Technology,512556698624,38.57315366541408
Consumer Staples,219358775296,16.50814391864325
Energy,179115900928,13.479611502420658
Financials,146424088576,11.019344560558606
Consumer Discretionary,139234873344,10.478310359616282
Industrials,52882620416,3.979753750194414
Basic Materials,40796539904,3.0701992715318793
Health Care,22927857664,1.7254672102939188
Telecommunications,15493915648,1.166015761326904
