Sector,Count,Percentage
Consumer Staples,3,23.076923076923077
Financials,3,23.076923076923077
Materials,3,23.076923076923077
Consumer Discretionary,1,7.6923076923076925
Telecommunication Services,1,7.6923076923076925
Industrials,1,7.6923076923076925
