Sector,MarketCap,Weight (%)
Consumer Staples,1671970881536,45.08596435964797
Telecommunication Services,1227410243584,33.09804919931168
Materials,413185323008,11.141855969378145
Financials,184973553664,4.987952326245681
Industrials,87334576128,2.3550431590379275
Consumer Discretionary,43807911936,1.1813136090041203
