Sector,MarketCap,Weight (%)
Technology,12654803861504,58.59464930870666
Consumer Cyclical,2989939318784,13.84410598187179
Financial Services,2006658912256,9.291291791847414
Consumer Defensive,1450820239360,6.71763103289771
Healthcare,1151358992384,5.331056658443415
Industrials,596294533120,2.760980686484765
Communication Services,364336939008,1.6869637336950565
Energy,300007030784,1.3891014788786804
Basic Materials,82980618240,0.38421932717451074
