,EUR,EUR,EUR,AUD,USD,EUR,TRY,INR,EUR,EUR,USD,CNY,EUR,USD,USD,USD,USD,EGP,EUR,GBP,GBP,USD,MYR,EUR,GBP,USD,HKD,EUR,IDR,CLP,EUR,BRL,MXN,KRW,EUR,,USD,USD,INR,INR,USD,USD,USD,JPY,DKK,EUR,SEK,USD,EUR,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,AUD,AUD,NZD,CAD,EUR,THB,CNY,CNY,EUR,CNY,SGD,CHF,TWD,SAR,EUR,USD
,AEX (Netherlands),AMX (Netherlands),ATX (Austria),All Ordinaries (Australia),Amex Oil Index (Energy),BEL 20 (Belgium),BIST 100 (Turkey),BSE SENSEX (India),CAC 40 (France),CAC Next 20 (France),CBOE Volatility Index (VIX),CSI 300 Index (China),DAX (Germany),Dow Jones Global Titans 50,Dow Jones Industrial Average,Dow Jones Transportation Average,Dow Jones Utility Average,EGX 30 Index (Egypt),EURO STOXX 50,FTSE 100 Index (UK),FTSE All-Share Index (UK),FTSE All-World,FTSE Bursa Malaysia KLCI,FTSE MIB (Italy),FTSE MID 250 Index (UK),HUI Gold Index (Metals),Hang Seng Index (Hong Kong),IBEX 35 (Spain),IDX Composite (Indonesia),IPSA (Chile),ISEQ 20 (Ireland),Indice Bovespa (Brazil),Indice de Precios y Cotizaciones (IPC) Mexico,KOSPI (South Korea),MDAX (Germany),MERVAL (Argentina),MSCI EAFE,MSCI World,NIFTY 50 (India),NIFTY Next 50 (India),NYSE Arca Major Market Index,Nasdaq Composite,Nasdaq-100,Nikkei 255 (Japan),OMX Copenhagen 25 (Denmark),OMX Helsinki 25 (Finland),OMX Stockholm 30 (Sweden),PHLX Semiconductor Sector (Electronics),PSI-20 (Portugal),Palisades Water Index (ZWI),Philadelphia Gold and Silver Index (Metals),Russell 1000,Russell 2000,Russell 3000,Russell MidCap,S&P 100,S&P 500,S&P Asia 50,S&P Europe 350,S&P Global 100,S&P Global 1200,S&P Latin America 40,S&P MidCap 400,S&P/ASX 200 (Australia),S&P/ASX 300 (Australia),S&P/NZX 50 (New Zealand),S&P/TSX Composite Index (Canada),SBF 120 (France),SET Index (Thailand),SSE 50 Index (China),SSE Composite Index (China),STOXX Europe 600,SZSE Component Index (China),Straits Times Index (STI) Singapore,Swiss Market Index (SMI),TAIEX (Taiwan),Tadawul All-Share Index (Saudi Arabia),TecDAX (Germany),The Global Dow
2023-09-19,734.9299926757812,842.8499755859375,3177.699951171875,7395.0,1951.6099853515625,3677.75,7783.95849609375,,7282.1201171875,10949.0498046875,14.109999656677246,3720.5,15664.48046875,,34517.73046875,15164.259765625,885.4199829101562,,4242.7001953125,7660.2001953125,4155.4599609375,92.54397583007812,1457.6600341796875,28758.0,18426.69921875,225.6300048828125,17997.169921875,9527.2001953125,6980.32080078125,,8573.66015625,117846.0,52219.76171875,2559.2099609375,26904.25,576676.0,67.01260375976562,120.56752014160156,,,3174.909912109375,13678.1904296875,15191.23046875,33242.58984375,1717.8800048828125,4369.3701171875,2177.199951171875,3459.02001953125,6154.5498046875,53.835262298583984,116.94000244140625,2433.820068359375,1826.530029296875,2546.85009765625,69.28290557861328,2088.070068359375,4443.9501953125,53.939231872558594,46.53389358520508,,,23.537147521972656,2558.639892578125,7196.60009765625,7144.5,11344.51953125,20218.900390625,,1522.9599609375,,3124.9599609375,456.5199890136719,10125.73046875,3240.75,11068.7001953125,16636.3203125,11070.76953125,3020.02001953125,
2023-09-20,738.3200073242188,855.4099731445312,3211.989990234375,7361.89990234375,1932.06005859375,3711.0,7719.7587890625,66800.84375,7330.7900390625,11076.4404296875,15.140000343322754,3705.68994140625,15781.58984375,,34440.87890625,15165.169921875,886.719970703125,,4275.97998046875,7731.7001953125,4197.77978515625,91.90945434570312,1451.56005859375,29229.0,18712.400390625,228.72000122070312,17885.599609375,9645.7998046875,7011.68115234375,,8646.2802734375,118695.0,52507.23046875,2559.739990234375,27184.189453125,562033.0,66.85257720947266,119.68512725830078,19901.400390625,45620.6484375,3157.85009765625,13469.1298828125,14969.919921875,33023.78125,1747.6500244140625,4387.06982421875,2202.449951171875,3398.81005859375,6188.27001953125,53.56816101074219,118.05000305175781,2411.7900390625,1810.0999755859375,2523.81005859375,68.94371795654297,2063.080078125,4402.2001953125,53.47553634643555,46.600250244140625,,,23.63481330871582,2545.219970703125,7163.2998046875,7111.7998046875,11324.8203125,20214.69921875,,1507.9000244140625,,3108.568115234375,460.6600036621094,10072.4599609375,3242.0,11154.1103515625,16534.75,11061.5,3066.699951171875,
2023-09-21,731.719970703125,842.2000122070312,3162.760009765625,7266.60009765625,1913.0699462890625,3648.02001953125,8000.45751953125,66230.2421875,7213.89990234375,10850.259765625,17.540000915527344,3672.43994140625,15571.8603515625,,34070.421875,15058.0400390625,874.3599853515625,,4212.58984375,7678.60009765625,4171.06982421875,90.40005493164062,1448.2099609375,28709.0,18638.599609375,223.72000122070312,17655.41015625,9548.900390625,6991.4658203125,,8551.0400390625,116145.0,51954.01171875,2514.969970703125,26575.4296875,553755.0,65.74181365966797,117.67793273925781,19742.349609375,45231.19921875,3118.919921875,13223.98046875,14694.240234375,32571.029296875,1721.43994140625,4340.85986328125,2178.820068359375,3338.85009765625,6163.0498046875,52.57890701293945,115.08999633789062,2370.860107421875,1781.8299560546875,2481.14990234375,67.63539123535156,2030.47998046875,4330.0,52.216957092285156,45.92721939086914,,,22.942279815673828,2498.860107421875,7065.2001953125,7015.7001953125,11318.740234375,19791.599609375,,1514.260009765625,,3084.700927734375,454.6700134277344,9981.669921875,3202.81005859375,11084.740234375,16316.669921875,10949.419921875,3008.2900390625,
2023-09-22,730.0900268554688,842.4000244140625,3158.909912109375,7270.0,1909.489990234375,3634.800048828125,8039.15771484375,66009.1484375,7184.81982421875,10827.7197265625,17.200000762939453,3738.929931640625,15557.2900390625,,33963.83984375,14987.919921875,871.27001953125,,4207.16015625,7683.89990234375,4172.43994140625,90.38082885742188,1450.22998046875,28576.0,18606.80078125,223.08999633789062,18057.44921875,9502.0,7016.84423828125,,8502.1904296875,116009.0,51677.48046875,2508.1298828125,26536.25,553392.0,65.79830932617188,117.49369049072266,19674.25,45176.0,3103.5400390625,13211.8095703125,14701.099609375,32402.41015625,1713.5899658203125,4326.240234375,2165.93994140625,3365.2900390625,6168.58984375,52.49977111816406,114.58000183105469,2365.7099609375,1776.5,2475.659912109375,67.46095275878906,2024.8699951171875,4320.06005859375,53.24842834472656,45.82294845581055,,,22.915645599365234,2495.510009765625,7068.7998046875,7019.2001953125,11372.6201171875,19780.0,,1522.5899658203125,,3132.431884765625,453.260009765625,10178.740234375,3204.820068359375,11014.759765625,16344.48046875,,3024.77001953125,
2023-09-25,726.6400146484375,834.1900024414062,3137.929931640625,7278.60009765625,1933.3800048828125,3580.7900390625,8304.755859375,66023.6875,7123.8798828125,10714.0,16.899999618530273,3714.60009765625,15405.490234375,,34006.87890625,15101.419921875,869.5999755859375,,4167.3701171875,7624.0,4139.08984375,90.47697448730469,1443.449951171875,28382.0,18415.30078125,220.80999755859375,17729.2890625,9386.0,6998.380859375,,8368.4599609375,115925.0,51367.4609375,2495.760009765625,26129.859375,548545.0,65.50648498535156,117.70703125,19674.55078125,45070.94921875,3101.800048828125,13271.3203125,14768.900390625,32678.619140625,1696.22998046875,4275.4501953125,2156.1201171875,3389.4599609375,6119.6201171875,52.707515716552734,113.41000366210938,2375.070068359375,1784.239990234375,2485.510009765625,67.68384552001953,2034.0699462890625,4337.43994140625,52.89829635620117,45.51960754394531,,,22.693679809570312,2509.9599609375,7076.5,7026.5,11385.4501953125,19800.599609375,,1507.3599853515625,,3115.60693359375,450.44000244140625,10120.6201171875,3215.39990234375,11014.259765625,16452.23046875,10877.9404296875,2996.4599609375,
2023-09-26,721.4299926757812,825.6099853515625,3116.4599609375,7238.2998046875,1920.699951171875,3539.81005859375,8242.255859375,65945.46875,7074.02001953125,10602.26953125,18.940000534057617,3692.889892578125,15255.8701171875,,33618.87890625,14819.23046875,844.8400268554688,,4129.18017578125,7625.7001953125,4136.919921875,89.20792388916016,1445.550048828125,28099.0,18336.69921875,214.24000549316406,17466.900390625,9366.900390625,6923.7998046875,,8370.25,114193.0,51107.80078125,2462.969970703125,25676.1796875,543252.0,64.6593017578125,116.0392074584961,19664.69921875,45158.8984375,3066.8701171875,13063.6103515625,14545.830078125,32315.05078125,1692.3800048828125,4232.97021484375,2133.159912109375,3329.6201171875,6101.580078125,52.2227783203125,110.05000305175781,2340.419921875,1761.6099853515625,2449.5,66.73550415039062,2003.6700439453125,4273.52978515625,51.8668327331543,44.97929000854492,,,22.311899185180664,2471.090087890625,7038.2001953125,6988.60009765625,11342.8701171875,19556.19921875,,1494.02001953125,,3102.27294921875,447.70001220703125,10060.150390625,3215.070068359375,10953.7001953125,16276.0703125,10918.240234375,2967.56005859375,
2023-09-27,721.739990234375,823.8800048828125,3123.330078125,7229.7998046875,1967.199951171875,3520.52001953125,8213.755859375,66118.6875,7071.7900390625,10588.76953125,18.219999313354492,3700.5,15217.4501953125,,33550.26953125,14827.740234375,832.1300048828125,,4131.68017578125,7593.2001953125,4118.27001953125,89.2175521850586,1440.1099853515625,28012.0,18220.19921875,207.24000549316406,17611.869140625,9331.900390625,6937.828125,,8406.98046875,114327.0,51427.26953125,2465.070068359375,25628.75,557024.0,64.53691864013672,115.95194244384766,19716.44921875,45222.6015625,3063.93994140625,13092.849609375,14580.16015625,32371.900390625,1688.469970703125,4215.4501953125,2130.320068359375,3361.409912109375,6068.39013671875,52.539337158203125,107.19000244140625,2342.610107421875,1778.9000244140625,2452.929931640625,67.01786041259766,2002.52001953125,4274.509765625,52.11286926269531,44.78022766113281,,,22.231992721557617,2485.0400390625,7030.2998046875,6980.39990234375,11316.8095703125,19436.0,,1497.1500244140625,,3107.31591796875,446.9100036621094,10104.3203125,3200.030029296875,10882.3095703125,16310.3603515625,11076.9404296875,2964.919921875,
2023-09-28,725.989990234375,824.4099731445312,3151.85009765625,7222.5,1973.6199951171875,3519.780029296875,8218.65625,65508.3203125,7116.240234375,10629.48046875,17.34000015258789,3689.52001953125,15323.5,,33666.33984375,14985.900390625,815.530029296875,,4161.56005859375,7601.89990234375,4118.33984375,89.83283996582031,,28163.0,18098.69921875,207.8800048828125,17373.029296875,9426.7998046875,,,8396.1298828125,115731.0,51554.94921875,,25718.4296875,581469.0,65.06407165527344,116.86341857910156,19523.55078125,44548.80078125,3065.75,13201.2802734375,14702.76953125,31872.51953125,1693.199951171875,4239.419921875,2137.64990234375,3420.989990234375,6052.47021484375,52.885581970214844,107.86000061035156,2357.2099609375,1794.31005859375,2468.5400390625,67.6117935180664,2012.8299560546875,4299.7001953125,52.22642135620117,45.22574996948242,,,22.533864974975586,2511.050048828125,7024.7998046875,6974.60009765625,11178.0302734375,19590.69921875,,1482.1400146484375,,3110.47509765625,448.5,10109.5302734375,3206.989990234375,10917.7900390625,16353.740234375,11055.9599609375,2990.659912109375,
2023-09-29,728.7899780273438,835.9000244140625,3168.1298828125,7249.7001953125,1933.81005859375,3553.010009765625,8334.8564453125,65828.40625,7135.06005859375,10723.650390625,17.520000457763672,,15386.580078125,,33507.5,14968.76953125,816.5499877929688,,4174.66015625,7608.10009765625,4127.240234375,89.58287811279297,1424.1700439453125,28243.0,18279.400390625,206.7899932861328,17809.66015625,9428.0,6939.89208984375,,8416.580078125,116565.0,50874.98046875,,26075.109375,562569.0,64.87580871582031,116.52404022216797,19638.30078125,45036.6484375,3049.260009765625,13219.3203125,14715.240234375,31857.619140625,1700.5899658203125,4269.52001953125,2155.489990234375,3434.2900390625,6090.330078125,52.60859298706055,107.4800033569336,2351.35009765625,1785.0999755859375,2462.06005859375,67.4267807006836,2009.72998046875,4288.0498046875,52.47246551513672,45.24470901489258,,,22.693679809570312,2502.1201171875,7048.60009765625,6999.10009765625,11296.4296875,19541.30078125,,1471.4300537109375,,,450.2200012207031,,3217.409912109375,10963.5,,,3019.780029296875,
2023-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11040.169921875,,
2023-10-02,724.1799926757812,826.1199951171875,3128.030029296875,7235.5,1891.739990234375,3509.669921875,8486.955078125,,7068.16015625,10577.01953125,17.610000610351562,,15247.2099609375,,33433.3515625,14797.3896484375,783.0800170898438,,4137.6298828125,7510.7001953125,4072.35009765625,89.1021728515625,1418.760009765625,27850.0,17977.30078125,199.02999877929688,,9319.0,6961.458984375,,8279.580078125,115057.0,51260.37109375,,25773.4296875,556828.0,63.925079345703125,115.88407135009766,,,3031.85009765625,13307.76953125,14837.5703125,31759.880859375,1665.97998046875,4221.68017578125,2145.969970703125,3448.85009765625,6064.7099609375,51.975467681884766,103.52999877929688,2349.2900390625,1756.8199462890625,2457.93994140625,66.60891723632812,2018.8499755859375,4288.39013671875,52.169647216796875,44.495845794677734,,,22.276386260986328,2468.320068359375,7033.2001953125,6984.10009765625,11212.1396484375,19177.19921875,,1469.4599609375,,,445.5899963378906,,3208.860107421875,10863.650390625,16557.310546875,11005.9404296875,2994.840087890625,
2023-10-03,719.6699829101562,805.1400146484375,3093.889892578125,7141.0,1881.8800048828125,3461.77001953125,8513.455078125,65512.1015625,6997.0498046875,10371.3798828125,19.780000686645508,,15085.2099609375,,33002.37890625,14681.8701171875,789.3699951171875,,4095.590087890625,7470.2001953125,4043.719970703125,87.89080810546875,1420.010009765625,27482.0,17677.80078125,200.3800048828125,17331.220703125,9165.5,6940.88720703125,,8227.349609375,113419.0,50366.390625,,25296.859375,561427.0,63.12494659423828,114.3616943359375,19528.75,45186.75,3004.14990234375,13059.4697265625,14565.6201171875,31237.939453125,1645.0400390625,4159.9501953125,2125.06005859375,3376.580078125,5898.81005859375,51.4412727355957,104.22000122070312,2315.300048828125,1727.1500244140625,2422.070068359375,65.61576080322266,1989.239990234375,4229.4501953125,51.50723648071289,44.01240158081055,,,21.58385467529297,2428.35009765625,6943.39990234375,6893.2001953125,11235.7197265625,19020.900390625,,1447.300048828125,,,440.70001220703125,,3192.35009765625,10763.3701171875,16454.33984375,10952.33984375,2963.820068359375,
2023-10-04,720.8599853515625,807.6599731445312,3080.60009765625,7082.2001953125,1813.449951171875,3453.93994140625,8333.0556640625,65226.0390625,6996.72998046875,10396.2197265625,18.579999923706055,,15099.919921875,,33129.55078125,14724.8896484375,794.0800170898438,,4099.85009765625,7412.5,4010.909912109375,88.25614166259766,1415.8399658203125,27436.0,17492.900390625,199.13999938964844,17195.83984375,9102.900390625,6886.576171875,,8222.41015625,113607.0,50732.69140625,2405.68994140625,25281.130859375,593740.0,63.23790740966797,115.03076171875,19436.099609375,44560.8515625,3010.110107421875,13236.009765625,14776.25,30526.880859375,1644.489990234375,4138.77001953125,2116.77001953125,3424.919921875,5824.39990234375,52.12385177612305,103.30999755859375,2334.14990234375,1729.010009765625,2440.889892578125,66.09285736083984,2006.43994140625,4263.75,51.56401062011719,44.25886154174805,,,21.637126922607422,2440.9599609375,6890.2001953125,6839.39990234375,11235.0498046875,19034.80078125,,1451.25,,,440.0799865722656,,3147.389892578125,10756.1904296875,16273.3798828125,10840.26953125,2983.300048828125,
2023-10-05,721.75,806.4099731445312,3091.419921875,7117.5,1806.6400146484375,3467.929931640625,8487.955078125,65631.5703125,6998.25,10406.509765625,18.489999771118164,,15070.2197265625,,33119.5703125,14678.2001953125,790.22998046875,,4099.81005859375,7451.5,4031.929931640625,88.46763610839844,1415.5999755859375,27491.0,17600.0,201.47999572753906,17213.869140625,9157.7001953125,6874.826171875,,8262.400390625,113284.0,49454.58984375,2403.60009765625,25172.94921875,613072.0,63.79327392578125,115.2731704711914,19545.75,44669.6484375,3005.06005859375,13219.830078125,14723.2197265625,31075.359375,1663.6700439453125,4135.0,2127.06005859375,3406.97998046875,5863.419921875,51.96556854248047,104.37000274658203,2330.889892578125,1731.510009765625,2437.85009765625,65.94681549072266,2004.8299560546875,4258.18994140625,51.87629318237305,44.53376388549805,,,21.441797256469727,2435.860107421875,6925.5,6874.2998046875,11309.099609375,19137.80078125,,1452.550048828125,,,441.30999755859375,,3155.10009765625,10783.150390625,16453.51953125,10764.849609375,2977.06005859375,
2023-10-06,726.7000122070312,815.8599853515625,3119.97998046875,7143.0,1829.25,3490.43994140625,8464.85546875,65995.6328125,7060.14990234375,10488.3603515625,17.450000762939453,,15229.76953125,,33407.578125,14807.73046875,800.1400146484375,,4144.43017578125,7494.60009765625,4055.72998046875,89.44828033447266,1416.8800048828125,27811.0,17732.30078125,205.9499969482422,17485.98046875,9235.7998046875,6888.51806640625,,8293.4599609375,114170.0,49666.5,2408.72998046875,25403.140625,628918.0,64.499267578125,116.60160827636719,19653.5,44950.3984375,3020.820068359375,13431.33984375,14973.240234375,30994.669921875,1676.8499755859375,4189.60986328125,2154.02001953125,3475.2099609375,5888.35009765625,52.40084457397461,106.66000366210938,2359.18994140625,1745.56005859375,2466.929931640625,66.67707061767578,2029.5999755859375,4308.5,52.860450744628906,45.093040466308594,,,21.67264175415039,2455.429931640625,6954.2001953125,6901.10009765625,11287.0302734375,19246.099609375,,1438.449951171875,,,444.92999267578125,,3174.389892578125,10837.58984375,16520.5703125,,2999.469970703125,
2023-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10596.01953125,,
2023-10-09,726.0,812.6900024414062,3091.320068359375,7157.0,1896.6800537109375,3480.050048828125,8193.3564453125,65512.390625,7021.39990234375,10397.5400390625,17.700000762939453,3684.72998046875,15128.1103515625,,33604.6484375,14941.0498046875,810.2999877929688,,4112.56982421875,7492.2001953125,4049.139892578125,89.71746063232422,1417.260009765625,27682.0,17572.099609375,210.35000610351562,17517.400390625,9151.2998046875,6891.455078125,,8167.16015625,115156.0,49297.1484375,,25230.58984375,648631.0,64.40513610839844,117.12522888183594,19512.349609375,44407.1015625,3035.8798828125,13484.240234375,15047.150390625,,1668.8599853515625,4179.27001953125,2133.260009765625,3467.35009765625,5943.31982421875,52.7371940612793,108.94000244140625,2374.22998046875,1755.989990234375,2482.610107421875,67.13468170166016,2040.969970703125,4335.66015625,52.71849822998047,44.97929000854492,,,21.770305633544922,2473.989990234375,6970.2001953125,6916.89990234375,11205.0595703125,,,1431.719970703125,,3096.922119140625,443.7900085449219,10106.9599609375,3166.510009765625,10822.240234375,,10575.33984375,2974.39990234375,
2023-10-10,738.8900146484375,830.1400146484375,3150.31005859375,7231.0,1904.5899658203125,3540.93994140625,8442.7548828125,66079.359375,7162.43017578125,10603.4697265625,17.030000686645508,3657.1298828125,15423.51953125,,33739.30078125,15074.4697265625,818.8200073242188,,4205.22998046875,7628.2001953125,4124.72021484375,90.51542663574219,1435.1700439453125,28318.0,17967.69921875,212.80999755859375,17664.73046875,9352.099609375,6922.18798828125,,8454.4296875,116737.0,50289.859375,2402.580078125,25795.41015625,697834.0,65.28999328613281,118.08518981933594,19689.849609375,45006.19921875,3055.06005859375,13562.83984375,15131.51953125,31746.529296875,1702.68994140625,4274.47021484375,2193.06005859375,3512.070068359375,6056.9599609375,53.03396224975586,109.8499984741211,2387.760009765625,1775.949951171875,2497.489990234375,67.76758575439453,2049.64990234375,4358.240234375,53.45661926269531,45.65231704711914,,,22.356294631958008,2497.3701171875,7040.60009765625,6987.60009765625,11293.3798828125,19501.19921875,,1434.449951171875,,3075.239990234375,452.4800109863281,10050.0400390625,3199.070068359375,11001.6904296875,,10640.0595703125,3043.72998046875,
2023-10-11,737.780029296875,828.5900268554688,3169.3798828125,7281.2998046875,1895.93994140625,3548.889892578125,8330.5556640625,66473.046875,7131.2099609375,10583.83984375,16.09000015258789,3667.550048828125,15460.009765625,,33804.87109375,15124.98046875,829.75,,4200.7998046875,7620.0,4118.2001953125,90.9288330078125,1436.489990234375,28419.0,17876.19921875,217.7100067138672,17893.099609375,9360.400390625,6931.7529296875,,8422.73046875,117051.0,50344.73828125,2450.080078125,25461.759765625,716544.0,65.5629653930664,118.60880279541016,19811.349609375,45237.05078125,3050.5400390625,13659.6796875,15241.1201171875,31936.509765625,1708.699951171875,4287.1201171875,2193.7099609375,3537.830078125,6142.5498046875,53.50880813598633,112.08000183105469,2397.699951171875,1773.300048828125,2507.14990234375,68.03047943115234,2060.340087890625,4376.9501953125,53.986541748046875,45.98409652709961,,,22.498350143432617,2505.330078125,7088.39990234375,7035.2001953125,11306.4404296875,19663.80078125,,1455.989990234375,,3078.9560546875,453.1600036621094,10084.8896484375,3192.8701171875,11038.2998046875,16672.029296875,10572.7001953125,3035.070068359375,
2023-10-12,741.52001953125,826.02001953125,3166.27001953125,7287.39990234375,1901.0,3540.389892578125,8259.255859375,66408.390625,7104.52978515625,10567.7998046875,16.690000534057617,3702.3798828125,15425.0302734375,,33631.140625,14963.080078125,817.1900024414062,,4198.22998046875,7644.7998046875,4128.490234375,90.12124633789062,1443.8199462890625,28493.0,17835.69921875,213.77999877929688,18238.2109375,9336.0,6935.15087890625,,8369.0498046875,,49745.16015625,2479.820068359375,25290.9609375,760674.0,65.01699829101562,117.69731903076172,19794.0,45342.0,3032.840087890625,13574.2197265625,15184.099609375,32494.66015625,1711.510009765625,4282.77001953125,2212.1298828125,3548.6201171875,6087.43017578125,52.59869384765625,109.58999633789062,2380.169921875,1734.25,2486.89990234375,66.95942687988281,2052.139892578125,4349.60986328125,53.37145233154297,45.491172790527344,,,22.143207550048828,2457.550048828125,7091.0,7038.89990234375,11292.580078125,19500.19921875,,1450.75,,3107.90087890625,453.6300048828125,10168.490234375,3218.68994140625,10979.76953125,16825.91015625,10586.2197265625,3035.169921875,
2023-10-13,733.9000244140625,807.9600219726562,3147.419921875,7243.5,1940.1400146484375,3507.360107421875,8113.2568359375,66282.7421875,7003.52978515625,10305.0595703125,19.31999969482422,3663.409912109375,15186.66015625,,33670.2890625,14699.4296875,824.5599975585938,,4136.1201171875,7599.60009765625,4095.5,89.52519989013672,1444.1400146484375,28237.0,17454.19921875,223.55999755859375,17813.44921875,9232.900390625,6926.77978515625,,8207.73046875,115754.0,49379.578125,2456.14990234375,24956.390625,,64.41455841064453,117.0185546875,19751.05078125,45290.30078125,3032.969970703125,13407.23046875,14995.1201171875,32315.990234375,1699.1099853515625,4247.14013671875,2189.840087890625,3452.969970703125,6043.16015625,52.02492904663086,114.3499984741211,2367.469970703125,1719.7099609375,2473.25,66.59918212890625,2038.4000244140625,4327.77978515625,53.08755874633789,45.07408142089844,,,22.15208625793457,2442.800048828125,7051.0,6998.60009765625,11265.7197265625,19462.900390625,,,,3088.10009765625,449.17999267578125,10068.2802734375,3185.7900390625,10900.2998046875,16782.5703125,,2947.25,
2023-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10542.8603515625,,
2023-10-16,735.3900146484375,810.1599731445312,3158.469970703125,7214.60009765625,1956.1700439453125,3518.39990234375,7934.55810546875,66166.9296875,7022.18994140625,10341.650390625,17.209999084472656,3626.60009765625,15237.990234375,,33984.5390625,14975.5595703125,833.239990234375,,4149.85986328125,7630.60009765625,4111.240234375,90.43851470947266,1438.9599609375,28392.0,17519.400390625,224.4199981689453,17640.359375,9287.099609375,6896.2919921875,,8270.7802734375,116534.0,49823.078125,2436.239990234375,25019.400390625,,64.88521575927734,118.15306091308594,19731.75,45421.44921875,3055.139892578125,13567.98046875,15172.73046875,31659.029296875,1682.0899658203125,4252.10009765625,2190.780029296875,3502.510009765625,6116.56005859375,52.638267517089844,114.7300033569336,2393.81005859375,1747.06005859375,2501.3701171875,67.50469970703125,2059.090087890625,4373.6298828125,53.399837493896484,45.481689453125,,,22.533864974975586,2482.5,7026.5,6972.89990234375,11185.080078125,19620.80078125,,1427.1099853515625,,3073.81298828125,450.20001220703125,9924.919921875,3163.889892578125,10889.0302734375,16652.240234375,10622.1201171875,2941.219970703125,
2023-10-17,736.77001953125,807.0999755859375,3147.330078125,7244.39990234375,1972.8199462890625,3517.949951171875,8114.95703125,66428.09375,7029.7001953125,10304.1796875,17.8799991607666,3639.39990234375,15251.6904296875,,33997.6484375,15103.5,832.27001953125,,4152.31982421875,7675.2001953125,4137.259765625,90.43851470947266,1444.1300048828125,28367.0,17689.5,229.16000366210938,17773.33984375,9298.5,6939.615234375,,8201.41015625,115908.0,49666.01171875,2460.169921875,24976.80078125,823683.0,64.9228744506836,118.14336395263672,19811.5,45586.75,3067.239990234375,13533.75,15122.009765625,32040.2890625,1677.550048828125,4208.8798828125,2172.25,3474.659912109375,6144.02978515625,53.00428771972656,117.22000122070312,2395.340087890625,1766.050048828125,2504.280029296875,68.01099395751953,2054.889892578125,4373.2001953125,53.35252380371094,45.41533660888672,,,22.480592727661133,2511.14990234375,7056.10009765625,7001.5,11214.3701171875,19692.80078125,,1433.4000244140625,,3083.5,449.760009765625,9940.2197265625,3171.830078125,10814.01953125,16642.55078125,10731.400390625,2940.699951171875,
2023-10-18,729.5700073242188,793.8900146484375,3105.760009765625,7265.7001953125,1993.1800537109375,3462.929931640625,7842.65869140625,65877.0234375,6965.990234375,10192.66015625,19.219999313354492,3610.580078125,15094.91015625,,33665.078125,14583.6103515625,824.3400268554688,,4105.85986328125,7588.0,4088.239990234375,89.06371307373047,1446.5400390625,28136.0,17403.5,228.3800048828125,17732.51953125,9212.7001953125,6927.90576171875,,8113.7998046875,114060.0,49274.78125,2462.60009765625,24702.330078125,798907.0,63.79327392578125,116.41737365722656,19671.099609375,45120.25,3053.590087890625,13314.2998046875,14909.259765625,32042.25,1645.8299560546875,4147.14990234375,2144.43994140625,3413.449951171875,6147.02978515625,51.233524322509766,116.58000183105469,2361.10009765625,1728.81005859375,2467.60009765625,66.59918212890625,2028.6700439453125,4314.60009765625,52.40622329711914,44.609596252441406,,,22.06330108642578,2456.330078125,7077.60009765625,7023.2998046875,11221.48046875,19450.69921875,,1437.8499755859375,,3058.7099609375,445.0199890136719,9816.6796875,3136.6201171875,10675.4404296875,16440.91015625,10714.0595703125,2911.68994140625,
2023-10-19,727.6099853515625,786.9500122070312,3082.35009765625,7172.7001953125,1989.6099853515625,3398.580078125,7768.958984375,65629.2421875,6921.3701171875,10102.3798828125,21.399999618530273,3533.5400390625,15045.23046875,,33414.171875,14435.8203125,816.6300048828125,,4090.330078125,7499.5,4041.449951171875,88.29460906982422,1442.6600341796875,27747.0,17213.099609375,227.9199981689453,17295.890625,9146.7998046875,6846.4267578125,,7982.81005859375,114004.0,48804.609375,2415.800048828125,24437.240234375,764079.0,63.228485107421875,115.3701400756836,19624.69921875,44974.5,3035.929931640625,13186.1796875,14783.1298828125,31430.619140625,1612.77001953125,4082.530029296875,2121.830078125,3367.77001953125,6111.27978515625,51.06535339355469,116.4800033569336,2340.050048828125,1702.699951171875,2444.820068359375,65.69367218017578,2016.0400390625,4278.0,52.084476470947266,44.24938201904297,,,22.081058502197266,2420.14990234375,6981.60009765625,6930.5,11135.580078125,19348.80078125,,1423.0400390625,,3005.39306640625,439.7300109863281,9655.08984375,3099.60009765625,10448.23046875,16452.73046875,10654.5595703125,2895.169921875,
