Date,000001.SS,000300.SS,399001.SZ,EFA,URTH,XU100.IS,^AEX,^AORD,^ATX,^AXJO,^BFX,^BSESN,^BVSP,^CASE30,^DJGT,^DJI,^FCHI,^FTMC,^FTSE,^GDAXI,^GDOW,^GSPC,^GSPTSE,^HSI,^IBEX,^IPSA,^ISEQ,^IXIC,^JKSE,^KLSE,^KS11,^MERV,^MXX,^N225,^NSEI,^NZ50,^OMX,^OMXC25,^OMXH25,^RUT,^SET.BK,^SPG100,^SPG1200,^SPLAC,^SSMI,^STI,^STOXX,^STOXX50E,^TASI.SR,^TWII,^VIX
2023-09-19,3124.9599609375,3720.5,10125.73046875,67.01260375976562,120.56751251220703,7783.95849609375,734.9299926757812,7395.0,3177.699951171875,7196.60009765625,3677.75,,117846.0,,,34517.73046875,7282.1201171875,18426.69921875,7660.2001953125,15664.48046875,,4443.9501953125,20218.900390625,17997.169921875,9527.2001953125,,8573.66015625,13678.1904296875,6980.32080078125,1457.6600341796875,2559.2099609375,576676.0,52219.76171875,33242.58984375,,11344.51953125,2177.199951171875,1717.8800048828125,4369.3701171875,1826.530029296875,1522.9599609375,,,,11068.7001953125,3240.75,456.5199890136719,4242.7001953125,11070.76953125,16636.3203125,14.109999656677246
2023-09-20,3108.568115234375,3705.68994140625,10072.4599609375,66.85257720947266,119.68512725830078,7719.7587890625,738.3200073242188,7361.89990234375,3211.989990234375,7163.2998046875,3711.0,66800.84375,118695.0,,,34440.87890625,7330.7900390625,18712.400390625,7731.7001953125,15781.58984375,,4402.2001953125,20214.69921875,17885.599609375,9645.7998046875,,8646.2802734375,13469.1298828125,7011.68115234375,1451.56005859375,2559.739990234375,562033.0,52507.23046875,33023.78125,19901.400390625,11324.8203125,2202.449951171875,1747.6500244140625,4387.06982421875,1810.0999755859375,1507.9000244140625,,,,11154.1103515625,3242.0,460.6600036621094,4275.97998046875,11061.5,16534.75,15.140000343322754
2023-09-21,3084.700927734375,3672.43994140625,9981.669921875,65.74181365966797,117.67794036865234,8000.45751953125,731.719970703125,7266.60009765625,3162.760009765625,7065.2001953125,3648.02001953125,66230.2421875,116145.0,,,34070.421875,7213.89990234375,18638.599609375,7678.60009765625,15571.8603515625,,4330.0,19791.599609375,17655.41015625,9548.900390625,,8551.0400390625,13223.98046875,6991.4658203125,1448.2099609375,2514.969970703125,553755.0,51954.01171875,32571.029296875,19742.349609375,11318.740234375,2178.820068359375,1721.43994140625,4340.85986328125,1781.8299560546875,1514.260009765625,,,,11084.740234375,3202.81005859375,454.6700134277344,4212.58984375,10949.419921875,16316.669921875,17.540000915527344
2023-09-22,3132.431884765625,3738.929931640625,10178.740234375,65.79830932617188,117.49369812011719,8039.15771484375,730.0900268554688,7270.0,3158.909912109375,7068.7998046875,3634.800048828125,66009.1484375,116009.0,,,33963.83984375,7184.81982421875,18606.80078125,7683.89990234375,15557.2900390625,,4320.06005859375,19780.0,18057.44921875,9502.0,,8502.1904296875,13211.8095703125,7016.84423828125,1450.22998046875,2508.1298828125,553392.0,51677.48046875,32402.41015625,19674.25,11372.6201171875,2165.93994140625,1713.5899658203125,4326.240234375,1776.5,1522.5899658203125,,,,11014.759765625,3204.820068359375,453.260009765625,4207.16015625,,16344.48046875,17.200000762939453
2023-09-25,3115.60693359375,3714.60009765625,10120.6201171875,65.50648498535156,117.70702362060547,8304.755859375,726.6400146484375,7278.60009765625,3137.929931640625,7076.5,3580.7900390625,66023.6875,115925.0,,,34006.87890625,7123.8798828125,18415.30078125,7624.0,15405.490234375,,4337.43994140625,19800.599609375,17729.2890625,9386.0,,8368.4599609375,13271.3203125,6998.380859375,1443.449951171875,2495.760009765625,548545.0,51367.4609375,32678.619140625,19674.55078125,11385.4501953125,2156.1201171875,1696.22998046875,4275.4501953125,1784.239990234375,1507.3599853515625,,,,11014.259765625,3215.39990234375,450.44000244140625,4167.3701171875,10877.9404296875,16452.23046875,16.899999618530273
2023-09-26,3102.27294921875,3692.889892578125,10060.150390625,64.6593017578125,116.03921508789062,8242.255859375,721.4299926757812,7238.2998046875,3116.4599609375,7038.2001953125,3539.81005859375,65945.46875,114193.0,,,33618.87890625,7074.02001953125,18336.69921875,7625.7001953125,15255.8701171875,,4273.52978515625,19556.19921875,17466.900390625,9366.900390625,,8370.25,13063.6103515625,6923.7998046875,1445.550048828125,2462.969970703125,543252.0,51107.80078125,32315.05078125,19664.69921875,11342.8701171875,2133.159912109375,1692.3800048828125,4232.97021484375,1761.6099853515625,1494.02001953125,,,,10953.7001953125,3215.070068359375,447.70001220703125,4129.18017578125,10918.240234375,16276.0703125,18.940000534057617
2023-09-27,3107.31591796875,3700.5,10104.3203125,64.53691864013672,115.95193481445312,8213.755859375,721.739990234375,7229.7998046875,3123.330078125,7030.2998046875,3520.52001953125,66118.6875,114327.0,,,33550.26953125,7071.7900390625,18220.19921875,7593.2001953125,15217.4501953125,,4274.509765625,19436.0,17611.869140625,9331.900390625,,8406.98046875,13092.849609375,6937.828125,1440.1099853515625,2465.070068359375,557024.0,51427.26953125,32371.900390625,19716.44921875,11316.8095703125,2130.320068359375,1688.469970703125,4215.4501953125,1778.9000244140625,1497.1500244140625,,,,10882.3095703125,3200.030029296875,446.9100036621094,4131.68017578125,11076.9404296875,16310.3603515625,18.219999313354492
2023-09-28,3110.47509765625,3689.52001953125,10109.5302734375,65.06407165527344,116.86341857910156,8218.65625,725.989990234375,7222.5,3151.85009765625,7024.7998046875,3519.780029296875,65508.3203125,115731.0,,,33666.33984375,7116.240234375,18098.69921875,7601.89990234375,15323.5,,4299.7001953125,19590.69921875,17373.029296875,9426.7998046875,,8396.1298828125,13201.2802734375,,,,581469.0,51554.94921875,31872.51953125,19523.55078125,11178.0302734375,2137.64990234375,1693.199951171875,4239.419921875,1794.31005859375,1482.1400146484375,,,,10917.7900390625,3206.989990234375,448.5,4161.56005859375,11055.9599609375,16353.740234375,17.34000015258789
2023-09-29,,,,64.87580871582031,116.52404022216797,8334.8564453125,728.7899780273438,7249.7001953125,3168.1298828125,7048.60009765625,3553.010009765625,65828.40625,116565.0,,,33507.5,7135.06005859375,18279.400390625,7608.10009765625,15386.580078125,,4288.0498046875,19541.30078125,17809.66015625,9428.0,,8416.580078125,13219.3203125,6939.89208984375,1424.1700439453125,,562569.0,50874.98046875,31857.619140625,19638.30078125,11296.4296875,2155.489990234375,1700.5899658203125,4269.52001953125,1785.0999755859375,1471.4300537109375,,,,10963.5,3217.409912109375,450.2200012207031,4174.66015625,,,17.520000457763672
2023-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11040.169921875,,
2023-10-02,,,,63.925079345703125,115.88406372070312,8486.955078125,724.1799926757812,7235.5,3128.030029296875,7033.2001953125,3509.669921875,,115057.0,,,33433.3515625,7068.16015625,17977.30078125,7510.7001953125,15247.2099609375,,4288.39013671875,19177.19921875,,9319.0,,8279.580078125,13307.76953125,6961.458984375,1418.760009765625,,556828.0,51260.37109375,31759.880859375,,11212.1396484375,2145.969970703125,1665.97998046875,4221.68017578125,1756.8199462890625,1469.4599609375,,,,10863.650390625,3208.860107421875,445.5899963378906,4137.6298828125,11005.9404296875,16557.310546875,17.610000610351562
2023-10-03,,,,63.12494659423828,114.3616943359375,8513.455078125,719.6699829101562,7141.0,3093.889892578125,6943.39990234375,3461.77001953125,65512.1015625,113419.0,,,33002.37890625,6997.0498046875,17677.80078125,7470.2001953125,15085.2099609375,,4229.4501953125,19020.900390625,17331.220703125,9165.5,,8227.349609375,13059.4697265625,6940.88720703125,1420.010009765625,,561427.0,50366.390625,31237.939453125,19528.75,11235.7197265625,2125.06005859375,1645.0400390625,4159.9501953125,1727.1500244140625,1447.300048828125,,,,10763.3701171875,3192.35009765625,440.70001220703125,4095.590087890625,10952.33984375,16454.33984375,19.780000686645508
2023-10-04,,,,63.23790740966797,115.03076934814453,8333.0556640625,720.8599853515625,7082.2001953125,3080.60009765625,6890.2001953125,3453.93994140625,65226.0390625,113607.0,,,33129.55078125,6996.72998046875,17492.900390625,7412.5,15099.919921875,,4263.75,19034.80078125,17195.83984375,9102.900390625,,8222.41015625,13236.009765625,6886.576171875,1415.8399658203125,2405.68994140625,593740.0,50732.69140625,30526.880859375,19436.099609375,11235.0498046875,2116.77001953125,1644.489990234375,4138.77001953125,1729.010009765625,1451.25,,,,10756.1904296875,3147.389892578125,440.0799865722656,4099.85009765625,10840.26953125,16273.3798828125,18.579999923706055
